92 100091
88 66 11
71 76 84
30 88 45
43 73 28
25 18 73
20 11 83
90 14 72
64 22 13
37 11 38
71 42 26
84 1 15
3 37 41
56 33 96
72 28 44
20 1 84
80 72 81
17 62 86
69 55 39
90 63 36
61 53 39
53 40 4
0 36 14
89 63 54
10 31 37
90 88 10
32 82 38
25 85 39
88 80 1
54 16 31
89 85 78
3 58 5
67 15 96
1 82 22
19 30 45
1 90 48
9 27 23
30 25 69
16 32 87
54 69 50
64 47 21
4 43 88
81 65 3
59 40 51
76 77 63
0 21 99
23 69 88
88 64 20
85 69 40
1 19 50
83 58 1
2 73 68
38 85 17
53 63 5
39 57 45
69 44 40
34 12 97
19 30 81
74 66 51
56 0 78
89 64 97
21 89 71
31 89 39
66 75 49
67 89 26
11 70 94
77 30 6
59 88 55
21 41 90
67 75 6
29 56 99
8 73 95
49 56 71
58 84 26
11 20 90
20 54 72
76 69 62
47 3 5
73 8 72
88 0 22
69 47 44
15 27 69
55 13 47
69 14 43
39 89 87
10 26 76
44 61 44
15 26 81
34 69 64
16 5 20
41 27 94
24 52 79
74 49 94
14 57 13
3 76 61
81 0 14
85 26 81
74 7 25
60 87 60
77 86 17
43 28 28
13 51 51
35 75 82
52 0 58
74 20 77
48 19 28
76 34 27
46 35 42
83 81 23
9 52 2
70 37 94
20 14 84
86 29 41
23 62 10
48 68 6
38 88 74
14 25 21
47 67 27
49 17 82
83 75 25
62 27 97
80 11 87
20 55 28
1 28 77
6 44 65
10 63 6
58 34 69
5 52 11
73 81 38
71 53 82
33 45 5
29 43 38
5 67 51
11 12 98
5 32 21
74 20 52
48 83 9
81 28 78
22 63 95
61 64 39
70 11 7
9 45 66
54 35 5
25 60 98
47 61 74
19 45 76
3 42 45
55 69 89
63 43 2
68 2 64
23 0 51
49 21 19
67 90 18
60 56 22
70 80 47
24 45 25
33 15 26
68 19 23
72 62 5
24 7 48
3 18 70
22 68 9
0 57 11
72 89 72
69 16 13
46 38 62
29 47 83
90 59 57
5 72 4
22 51 64
39 11 41
77 74 21
68 46 83
59 79 65
60 70 73
17 30 93
61 41 81
2 1 49
4 42 100
27 29 30
52 47 95
46 16 13
38 21 99
45 67 44
35 49 9
20 86 34
84 62 54
47 32 59
56 42 73
89 21 59
41 32 35
27 38 35
84 48 80
82 71 89
29 7 82
39 55 16
86 16 19
17 71 83
5 19 24
29 60 84
84 4 57
86 44 86
60 66 81
10 11 32
45 48 6
41 87 23
89 48 59
70 15 56
82 61 92
58 80 16
27 12 11
30 68 24
19 62 8
69 58 60
65 24 59
56 3 76
53 79 11
7 76 41
66 72 82
87 50 94
50 14 78
73 31 33
60 80 43
43 63 45
39 46 31
88 52 80
8 83 24
32 31 25
77 56 49
1 58 90
58 20 20
21 15 14
86 15 26
62 71 16
5 0 71
3 33 29
62 76 71
57 39 24
89 9 2
46 25 13
81 54 36
31 74 69
83 18 87
28 22 9
27 38 25
48 79 48
90 60 82
8 83 94
70 90 32
70 2 36
36 19 73
17 74 95
51 65 24
27 5 59
39 18 95
59 34 53
12 4 14
59 3 45
8 45 51
61 64 93
13 50 27
37 63 5
0 83 68
35 79 86
69 85 29
30 44 99
42 52 36
15 45 19
22 31 81
19 83 4
64 78 34
43 29 85
7 86 1
26 89 80
1 62 7
89 26 78
49 36 77
12 75 40
59 17 40
62 28 6
64 31 36
28 71 83
17 9 33
59 34 77
32 56 77
76 32 68
16 57 17
66 87 93
48 44 46
48 21 93
14 39 75
68 27 36
2 31 20
34 6 37
82 62 83
12 6 13
32 27 47
85 82 21
2 18 35
87 71 60
13 90 25
80 48 64
30 64 72
84 88 94
43 29 70
11 65 89
74 62 20
33 74 2
83 53 74
88 46 62
53 12 26
63 60 89
14 48 19
70 41 59
67 2 77
19 39 73
40 50 43
59 35 87
72 36 84
46 35 73
26 11 11
91 70 66
42 36 46
11 2 51
44 43 13
48 73 58
62 27 65
34 18 2
43 46 56
15 40 75
90 14 1
16 58 85
44 45 31
59 54 54
86 49 83
76 26 60
89 76 21
13 42 13
56 55 45
45 66 34
24 22 34
29 45 61
40 66 51
57 42 83
77 29 36
91 59 42
12 69 18
36 65 59
15 53 7
8 53 98
39 24 93
14 75 62
78 58 49
55 31 85
4 48 86
25 2 50
16 82 99
18 44 93
86 64 39
83 81 58
71 2 92
41 84 98
66 68 97
86 66 52
29 20 75
17 60 19
69 75 91
37 33 3
49 79 28
33 23 74
91 23 70
27 39 13
81 69 58
70 12 41
28 49 47
50 43 27
60 0 72
52 24 86
37 30 42
62 90 98
34 10 64
89 64 76
17 9 59
82 49 60
53 1 32
8 75 78
44 19 50
14 64 28
21 65 11
17 85 24
39 10 44
65 4 57
11 55 87
15 41 28
46 49 95
9 18 29
23 25 41
38 39 64
39 1 4
66 80 5
36 80 24
55 88 5
65 54 87
36 27 24
68 75 54
12 48 66
20 40 99
36 86 94
71 69 39
33 39 21
22 83 72
44 34 98
15 40 60
12 48 49
9 5 50
14 23 38
2 39 55
51 39 45
77 81 99
61 64 61
56 16 68
16 90 61
13 10 8
2 5 66
11 20 100
48 20 83
10 51 67
62 12 36
59 65 60
89 10 11
20 85 19
35 47 21
89 74 73
46 6 10
32 65 57
0 22 35
72 52 77
31 50 52
30 59 10
45 2 87
54 35 9
25 58 17
46 7 97
52 20 56
81 41 13
17 22 73
60 58 23
22 72 93
61 27 16
68 58 31
9 46 96
48 90 11
35 80 97
12 77 98
4 26 80
9 11 93
87 21 52
9 61 18
17 76 26
27 89 3
19 81 10
55 70 46
0 46 15
68 18 97
57 42 31
38 5 2
82 4 11
76 18 97
85 86 93
18 67 11
4 27 40
4 24 79
82 52 54
64 36 80
11 48 80
89 2 44
9 21 20
33 31 93
26 32 16
78 19 92
19 18 33
82 11 14
50 3 5
82 61 15
16 56 33
8 18 61
32 63 58
22 2 40
80 0 59
42 63 64
69 70 47
6 42 49
42 41 9
59 17 40
38 11 97
77 28 50
83 35 17
32 78 31
13 36 49
46 42 74
24 53 12
58 53 11
67 15 98
57 51 70
82 57 33
36 57 32
47 36 17
31 66 21
9 83 25
56 42 11
79 24 96
66 6 32
71 21 23
42 80 88
33 79 30
7 20 68
19 52 97
1 55 93
20 42 33
88 66 40
17 29 33
62 17 91
44 85 14
49 57 72
36 39 89
18 0 92
52 28 16
86 17 59
27 5 44
60 34 27
42 52 44
60 50 83
16 17 23
14 90 9
2 10 47
48 85 95
46 66 7
22 40 60
59 69 77
74 43 92
88 14 16
13 48 52
63 39 40
58 73 44
17 43 29
48 9 79
22 52 44
47 12 72
2 3 13
43 3 66
25 18 10
77 28 96
87 13 78
45 43 10
71 35 80
22 60 20
2 74 96
39 31 92
44 76 16
31 65 36
1 15 88
77 7 57
80 86 35
33 31 20
81 61 62
3 13 51
79 9 7
69 65 54
83 47 28
33 28 32
31 19 94
59 38 80
82 54 25
41 63 68
2 26 18
54 28 89
49 26 93
63 14 61
52 80 22
55 48 51
63 53 57
53 76 3
51 54 83
60 36 6
9 62 93
0 5 41
50 4 100
32 2 23
27 11 49
71 44 83
27 74 57
69 80 31
46 88 53
40 46 92
13 69 34
60 75 64
24 27 5
72 18 46
52 44 78
80 35 13
60 3 44
43 78 84
54 43 78
20 27 22
28 31 27
83 31 100
51 49 49
58 76 31
12 48 13
67 84 45
85 83 9
77 37 42
34 12 45
8 43 94
38 47 99
21 41 2
91 52 76
11 64 8
36 48 66
26 42 90
64 85 47
10 82 69
9 32 88
82 78 50
25 52 67
12 48 18
31 77 86
67 17 80
28 37 75
62 89 23
59 2 85
13 77 37
5 15 31
0 82 64
58 61 73
82 83 6
81 62 47
32 29 78
71 14 41
3 63 29
33 85 18
9 11 83
23 88 20
6 16 65
69 53 72
43 53 10
85 28 91
73 54 17
65 40 49
41 42 79
59 20 38
30 75 20
27 12 3
63 43 10
69 11 40
19 13 5
22 59 26
74 5 22
23 3 74
65 7 8
49 79 42
69 22 68
58 38 71
4 14 57
75 41 24
53 55 92
77 82 22
29 35 99
89 5 17
15 24 92
38 11 23
7 39 8
61 80 32
9 16 66
63 62 39
22 47 87
30 40 79
59 23 51
30 35 9
6 79 47
68 23 61
39 48 94
9 10 17
47 41 86
66 78 5
67 19 90
37 79 1
81 51 5
81 0 49
45 53 68
65 61 86
18 14 11
8 45 52
56 6 27
21 84 33
41 54 66
33 34 25
10 37 96
28 70 45
10 1 17
85 26 49
49 52 20
32 81 6
28 0 95
51 57 7
30 29 32
81 77 54
26 36 93
53 11 86
39 58 41
55 50 32
65 79 19
59 29 27
28 43 1
11 37 2
17 68 83
65 54 21
61 40 17
87 66 12
70 7 89
39 55 85
82 57 60
49 13 10
70 51 61
56 47 94
43 77 98
38 64 17
8 65 63
79 82 24
66 82 76
91 1 58
15 37 66
4 35 67
34 60 36
48 24 58
24 50 11
11 79 23
9 45 84
32 43 58
20 80 50
72 64 21
68 23 93
77 54 13
82 10 62
3 4 89
81 2 88
9 33 98
60 40 49
74 83 62
6 63 23
8 75 100
12 85 67
60 70 78
53 3 41
70 1 39
85 41 51
81 47 72
27 24 11
83 41 29
86 35 74
81 16 46
77 4 9
18 53 54
50 39 55
74 60 70
77 0 63
4 5 32
53 30 15
1 59 51
65 35 6
30 80 78
22 40 7
37 3 60
85 72 9
24 87 34
18 55 35
38 25 81
86 16 52
22 59 80
48 49 44
83 70 54
65 67 33
88 75 77
25 59 8
6 16 100
69 84 98
42 32 36
47 48 89
15 3 33
12 5 13
6 89 57
89 49 23
8 38 70
41 81 77
85 79 88
5 16 87
16 52 72
78 67 20
22 38 35
37 4 28
10 5 64
43 44 18
17 66 42
91 56 28
79 47 22
23 29 54
48 90 26
3 55 99
22 86 32
38 26 27
32 16 24
33 19 5
79 17 95
15 56 89
10 38 76
51 88 86
55 42 19
75 46 56
79 36 34
60 38 94
83 23 3
57 33 44
61 40 75
39 55 39
16 33 46
28 75 69
79 19 92
2 82 40
69 85 63
26 78 17
39 68 91
26 57 70
65 51 58
78 87 84
34 72 87
50 48 60
7 78 73
82 2 44
80 44 41
39 38 45
91 34 70
41 73 26
33 7 10
79 87 88
3 65 34
68 58 32
40 66 16
49 72 37
6 72 26
30 32 80
54 46 99
8 22 39
76 12 84
91 48 35
57 10 45
66 10 10
67 68 8
82 47 18
37 39 62
80 24 42
41 71 12
21 85 85
15 68 81
75 7 28
14 69 93
63 69 9
1 10 47
77 11 63
71 64 87
57 37 24
17 31 52
4 73 62
35 85 15
0 38 98
54 56 23
19 35 28
38 78 95
91 36 55
48 81 37
91 47 97
64 37 14
3 41 78
54 32 6
3 25 11
31 25 25
66 19 76
85 63 51
0 79 27
11 79 94
16 79 58
27 54 3
91 9 74
16 24 66
35 54 48
90 38 3
56 81 86
34 65 21
42 54 99
38 1 65
51 77 18
77 24 53
73 10 92
88 76 82
0 57 73
4 35 79
51 25 1
51 60 82
91 63 14
60 62 81
52 54 76
27 64 63
37 50 32
23 82 99
61 66 30
21 85 60
2 85 11
10 30 54
81 26 42
35 1 23
11 89 11
23 82 30
41 8 39
13 76 51
82 51 96
31 9 19
46 59 54
59 63 44
49 52 98
48 41 89
30 76 43
84 7 82
32 41 17
45 79 35
49 24 6
22 38 43
37 19 68
78 64 41
37 56 69
72 77 43
60 74 13
81 18 6
36 34 73
85 68 75
75 52 13
73 8 29
29 54 93
61 38 75
31 8 27
20 27 6
12 71 5
49 6 87
61 58 18
23 61 40
34 33 43
7 70 48
39 79 83
89 86 37
61 33 39
67 19 41
74 7 45
44 46 10
88 84 30
36 10 12
48 62 3
82 6 76
50 2 48
86 73 99
57 83 64
19 28 70
3 76 73
16 38 67
39 41 42
82 73 28
27 90 76
49 7 36
29 69 70
82 81 8
82 55 61
12 22 98
40 73 22
58 38 99
36 8 26
36 27 15
37 40 66
32 76 78
39 51 32
84 13 4
33 68 59
71 69 37
58 22 99
70 47 20
3 46 10
50 48 88
79 50 26
7 20 38
74 82 1
4 61 65
71 70 88
47 0 35
63 34 83
73 38 34
9 79 60
45 76 49
58 23 1
42 17 52
32 81 79
49 3 67
3 24 36
81 75 7
61 42 36
32 17 45
3 30 12
50 5 59
77 78 51
68 31 33
31 32 10
45 57 22
39 38 5
1 87 34
40 81 2
8 88 11
58 65 86
48 50 92
4 26 7
39 43 55
4 54 73
2 54 45
73 29 50
87 67 71
57 42 25
64 26 55
51 55 77
15 89 25
54 51 20
45 55 22
71 5 5
30 23 26
68 5 93
7 20 3
13 59 74
74 29 56
6 42 96
54 1 73
2 13 66
7 1 27
50 81 25
89 79 23
46 21 64
78 43 82
19 7 38
54 38 23
4 47 97
84 86 31
72 84 77
37 45 22
49 82 16
2 35 7
78 26 81
20 89 88
58 62 75
68 72 36
4 77 43
34 2 81
33 66 29
42 81 67
30 35 44
61 52 20
56 24 50
37 11 10
67 35 25
88 22 4
19 52 80
89 10 45
32 70 91
13 11 37
35 7 28
49 15 51
80 26 44
67 19 20
16 42 49
16 72 24
54 88 10
3 90 89
18 82 19
35 49 13
44 89 38
53 60 60
54 26 50
48 83 63
90 11 8
72 10 27
74 88 80
34 18 16
71 29 85
77 86 59
13 21 56
65 37 75
30 57 36
77 5 17
67 27 18
7 24 43
76 18 69
68 24 78
61 89 84
83 37 63
28 5 79
47 75 97
84 7 61
65 67 95
39 37 1
89 54 9
44 60 12
42 52 49
69 70 79
88 48 58
16 59 22
14 74 48
20 28 94
59 80 44
15 59 21
28 47 9
12 71 81
65 10 90
85 12 52
57 80 81
87 27 21
77 7 84
75 73 6
0 3 63
54 15 4
64 17 88
91 70 70
20 21 7
43 9 80
23 56 94
16 25 80
3 33 21
33 13 58
62 75 85
80 50 78
2 26 30
50 86 38
68 51 96
87 53 34
52 1 48
4 28 40
72 10 90
55 56 74
60 84 77
65 41 26
16 82 66
57 23 72
46 24 91
59 18 67
32 16 10
83 74 60
22 75 73
59 50 74
6 64 73
31 32 94
47 40 69
73 1 32
27 76 78
68 60 84
49 83 96
49 76 66
41 60 31
54 80 60
17 55 33
44 90 3
3 12 66
75 1 39
36 34 10
17 64 61
64 3 76
11 24 30
59 24 75
74 75 65
49 72 80
3 77 28
61 49 84
58 48 40
0 2 69
14 71 11
74 27 14
68 58 44
25 89 86
41 40 91
43 50 86
32 3 28
43 10 60
65 2 32
75 67 94
88 37 44
83 70 66
69 32 52
17 48 83
58 43 63
33 34 29
76 55 85
9 89 33
57 4 90
58 84 12
69 15 55
51 12 29
21 65 28
57 20 94
73 2 13
78 8 12
35 48 63
17 12 96
17 66 20
70 21 29
81 49 98
67 52 49
36 5 48
61 1 14
42 37 95
80 24 58
49 5 78
67 47 54
89 86 23
73 21 39
13 28 2
19 15 1
70 79 4
38 5 40
44 11 86
16 38 51
57 32 27
16 58 77
79 25 42
52 46 54
67 71 43
67 53 93
45 2 14
68 49 28
26 38 29
35 22 16
57 42 26
41 32 36
44 21 52
41 0 38
63 80 65
2 24 52
42 3 55
68 17 90
89 24 56
6 7 86
62 36 12
85 16 99
29 70 36
63 55 22
47 77 88
68 83 82
24 85 77
67 7 16
84 17 52
45 17 84
28 75 41
59 25 98
91 82 43
14 75 18
61 32 93
74 41 56
26 16 54
25 68 87
45 87 29
74 23 94
67 33 2
73 76 61
59 42 14
9 13 51
57 62 25
64 28 15
63 12 64
45 66 72
42 56 86
81 77 96
23 72 10
54 47 56
87 39 91
35 90 88
79 89 34
53 79 17
37 35 9
84 39 20
48 63 4
60 23 89
26 36 65
39 72 27
69 29 25
5 87 62
39 84 13
63 44 16
76 20 23
21 33 63
23 12 59
38 49 5
77 33 20
10 85 25
65 46 81
12 78 33
72 79 21
17 74 93
1 11 46
20 36 2
7 48 28
20 16 83
5 19 93
36 59 88
44 19 80
31 41 42
30 68 72
8 29 37
85 35 83
36 61 41
44 61 67
37 19 1
26 80 56
45 71 1
51 58 29
70 57 24
28 88 27
2 61 29
38 55 70
39 36 88
55 53 22
47 9 91
26 7 34
12 11 63
19 16 26
15 42 27
39 85 25
41 38 61
30 19 54
61 88 85
33 76 92
39 59 43
25 35 58
66 38 27
62 2 3
62 11 78
42 29 2
51 23 93
50 63 35
2 82 99
45 81 16
13 53 8
48 69 62
2 7 25
59 85 12
59 79 96
87 50 73
32 88 44
83 89 51
74 69 29
48 9 34
89 53 1
41 51 42
67 63 15
78 57 27
28 74 14
88 35 36
25 17 90
50 80 78
1 68 88
75 81 21
5 50 21
65 56 41
58 85 86
56 36 97
91 39 57
62 37 64
35 76 60
32 39 81
30 63 17
32 12 64
21 82 25
53 50 77
42 43 79
80 26 23
9 82 17
17 52 74
52 85 74
48 74 98
86 19 50
43 36 52
46 78 34
4 5 50
18 29 79
24 30 71
2 39 44
72 42 98
90 32 77
80 20 85
24 38 76
57 11 12
43 54 10
25 78 96
74 53 15
55 21 15
77 17 20
35 24 74
19 53 100
0 10 16
70 60 84
18 66 53
14 52 17
12 3 56
43 48 39
72 86 61
46 31 90
29 77 96
76 81 16
86 56 18
46 71 3
59 48 42
72 75 14
80 85 99
61 82 34
82 20 84
70 5 63
55 31 59
38 77 46
83 73 8
5 63 81
35 21 94
69 90 30
29 30 91
30 59 16
46 6 16
35 39 48
10 77 8
52 61 97
4 25 1
31 26 2
1 85 55
5 84 17
40 84 17
41 23 59
13 39 9
75 34 70
78 49 77
2 49 57
34 48 91
36 58 18
25 23 81
4 30 6
51 86 91
46 69 8
27 82 43
32 86 23
68 55 98
9 73 15
38 39 89
33 76 49
80 81 63
15 9 84
6 13 31
63 73 39
34 74 99
21 20 41
13 80 88
49 72 60
72 79 58
3 79 75
62 55 69
62 30 13
77 13 37
50 79 84
50 88 42
62 5 1
12 73 100
20 37 76
75 35 20
60 61 39
16 56 38
68 66 3
9 6 67
35 81 40
13 49 68
67 19 41
2 71 85
70 47 79
43 45 74
23 36 54
81 52 79
3 30 77
3 31 76
22 83 52
23 9 79
15 4 37
71 69 80
9 40 77
82 74 46
18 42 18
18 78 40
73 52 16
73 85 87
1 73 67
47 14 6
62 16 24
20 71 23
6 51 68
16 0 46
75 46 28
3 46 95
27 54 10
54 41 59
10 27 40
8 60 11
38 90 21
60 2 32
60 45 28
31 18 41
23 16 88
42 46 86
47 18 9
80 4 78
31 66 49
51 86 32
11 87 53
72 33 70
23 19 98
57 84 2
58 7 100
0 64 26
24 57 88
7 78 37
60 75 83
53 8 46
39 0 37
75 60 98
29 83 65
2 88 29
80 78 72
82 77 33
72 7 59
26 34 61
63 37 84
69 70 1
44 36 80
53 80 18
57 22 25
30 40 25
58 25 49
88 26 10
75 79 83
38 40 97
15 70 6
75 29 97
53 45 79
56 78 26
30 1 89
23 34 54
17 88 15
23 3 21
44 76 75
9 60 29
75 46 92
48 80 75
18 80 45
90 6 19
76 23 14
30 49 73
87 4 23
84 85 55
56 13 61
33 56 95
91 59 43
32 60 91
5 38 58
5 65 99
75 65 68
28 1 51
37 71 24
51 13 22
35 39 25
39 14 72
11 68 71
82 26 31
81 79 16
35 2 16
89 46 41
84 26 21
50 25 2
70 84 92
17 22 20
86 17 54
18 86 54
64 81 59
1 80 83
8 36 53
23 14 4
8 34 93
72 50 29
16 83 16
59 9 67
66 68 62
2 60 70
18 62 3
59 8 87
41 28 41
56 10 36
89 26 15
91 70 27
81 45 47
16 66 85
72 57 11
75 5 43
34 21 24
74 17 78
28 33 63
30 47 3
50 36 17
88 76 72
72 85 31
65 33 4
32 8 99
9 35 57
17 82 71
46 67 3
1 2 43
40 51 45
20 86 7
17 42 34
44 41 41
48 72 57
8 32 65
11 63 48
60 39 14
55 24 37
77 76 64
46 43 71
25 37 78
80 44 69
82 19 32
0 55 37
28 88 70
61 57 38
9 53 16
20 46 63
87 28 46
60 75 66
16 17 67
38 8 12
37 43 74
21 62 3
87 48 67
81 77 5
16 13 36
27 75 85
25 64 38
78 64 48
44 72 50
20 60 50
91 47 85
79 76 15
44 28 15
83 20 24
35 32 86
61 64 42
75 31 2
50 73 88
37 80 36
46 4 76
60 25 58
78 56 23
27 3 26
58 42 66
41 42 83
69 18 37
53 3 37
20 47 77
81 34 29
26 50 16
28 54 34
60 90 46
68 80 99
32 57 28
23 19 52
3 63 91
52 59 82
70 15 69
38 35 73
59 77 32
69 37 75
19 45 37
62 17 7
76 42 22
53 81 18
9 46 60
13 82 1
34 35 10
77 12 55
60 35 80
47 14 74
56 40 53
19 70 82
33 60 100
25 77 61
52 72 35
52 2 82
10 37 35
77 17 82
45 82 54
52 47 54
87 46 48
33 58 16
65 6 58
4 27 33
13 51 65
68 20 84
59 3 13
71 23 95
15 37 26
3 10 22
53 11 83
17 4 47
3 63 72
81 28 1
33 78 7
52 43 66
43 20 77
1 20 24
86 18 31
68 61 96
8 55 64
26 13 82
44 39 91
16 54 34
5 35 21
59 73 29
0 33 47
74 14 32
87 52 43
44 71 31
49 79 25
16 28 9
51 8 98
29 48 54
30 31 86
79 62 83
45 41 32
27 23 98
81 43 96
33 12 51
57 68 10
16 14 51
71 88 18
2 32 29
47 12 81
19 59 67
82 77 90
31 78 28
28 57 1
7 58 57
44 51 5
54 9 82
86 90 22
79 35 64
89 10 80
41 7 13
82 47 50
14 46 42
16 14 63
61 51 93
20 13 71
87 27 72
36 61 31
1 46 5
47 86 10
20 81 46
1 19 92
87 41 59
48 58 39
27 88 42
40 47 63
18 45 7
24 65 25
90 29 54
75 82 40
81 7 14
36 89 85
25 0 82
7 35 92
72 74 20
24 65 31
32 81 62
70 61 53
61 69 36
78 53 92
33 88 4
73 75 82
48 47 4
61 23 95
29 51 5
88 23 93
34 12 24
42 78 53
18 90 38
60 89 11
79 89 30
78 6 75
18 52 81
82 0 55
71 87 62
52 54 22
90 63 64
66 21 46
86 88 71
33 1 85
77 22 14
3 82 70
11 33 30
29 56 67
2 43 28
7 70 40
81 32 37
12 24 46
8 77 22
42 45 14
11 24 47
21 43 48
25 3 22
62 4 60
35 57 3
57 75 7
21 86 44
18 32 39
82 6 86
84 64 54
0 86 27
7 72 41
86 87 25
40 41 26
58 43 7
83 60 76
78 0 34
51 21 19
65 47 92
57 69 9
49 16 30
30 43 48
64 22 2
52 89 50
54 33 100
74 47 73
39 53 62
24 39 62
12 81 28
31 83 3
74 71 13
65 47 80
62 49 3
46 12 16
6 4 14
5 66 15
89 16 89
47 69 19
38 2 80
13 0 85
79 76 34
6 89 98
45 72 53
27 6 69
26 82 10
58 49 79
76 87 29
51 20 6
38 47 43
12 57 88
23 10 90
10 50 21
8 14 89
54 37 51
28 44 52
74 41 42
84 71 49
76 61 41
55 79 81
0 17 90
40 2 57
13 65 6
71 0 34
7 32 64
69 56 23
65 22 88
37 59 52
82 74 50
45 42 58
22 5 8
11 12 22
44 25 33
91 18 29
61 1 5
75 20 30
86 22 12
83 55 56
23 3 58
49 56 5
57 84 17
38 74 93
4 85 87
89 26 35
89 33 21
57 32 4
62 31 43
29 65 51
9 6 62
19 39 100
49 13 72
63 17 55
36 2 93
48 45 99
26 82 67
78 17 43
83 0 65
28 3 91
55 71 22
86 87 13
61 67 5
77 84 56
78 68 91
37 13 36
4 31 13
48 77 91
44 71 91
23 26 20
33 1 57
38 1 48
11 76 31
21 9 88
78 24 70
30 40 50
65 75 98
14 12 37
33 3 49
45 17 73
76 73 49
10 58 43
4 48 76
33 29 42
47 31 62
15 73 98
80 22 43
86 48 82
31 1 45
44 34 51
47 53 3
63 22 29
91 69 96
76 1 79
49 88 25
0 6 8
19 7 3
47 79 80
69 68 33
24 17 75
35 3 31
28 21 85
23 25 61
37 19 89
34 3 13
91 63 55
54 11 8
34 3 17
77 13 2
32 1 21
76 71 18
17 39 51
19 83 76
63 49 32
37 84 74
69 67 62
54 69 35
30 90 60
35 26 46
45 39 83
15 80 9
80 55 98
9 48 14
58 18 14
25 68 88
68 27 43
52 36 21
70 82 92
62 63 87
78 65 68
27 3 23
82 54 2
43 16 30
40 57 67
18 1 82
70 74 64
73 3 29
44 43 5
88 49 31
42 59 92
64 71 6
75 40 48
20 7 43
27 8 36
47 74 70
13 58 10
90 65 27
30 17 49
41 42 75
0 42 71
87 82 48
57 62 94
59 42 44
75 31 13
18 38 59
21 5 1
37 33 36
1 52 38
72 6 9
19 46 64
38 42 98
17 6 6
29 35 37
26 62 91
67 56 20
11 13 45
24 70 50
15 53 36
75 46 51
71 1 61
18 62 55
50 49 8
9 8 12
76 19 20
58 55 73
36 51 13
37 87 29
28 60 30
68 41 100
10 57 18
4 33 29
62 3 62
82 8 96
70 29 22
69 2 4
33 21 14
38 16 81
60 9 68
8 52 5
76 67 70
58 22 41
67 33 100
23 36 69
53 56 89
69 90 78
35 43 95
67 17 97
50 74 6
6 5 97
86 23 23
81 33 59
21 23 5
58 14 89
14 16 60
40 69 50
43 51 15
30 35 62
17 14 77
48 5 55
55 32 30
67 86 4
12 11 90
83 89 39
32 86 9
25 13 75
56 20 56
64 16 97
89 17 42
45 8 13
55 89 27
53 54 90
64 85 21
49 53 42
62 4 55
14 81 44
62 42 4
25 19 35
63 15 29
39 65 81
16 83 80
24 73 93
61 30 54
33 65 81
85 10 8
5 75 88
62 28 12
77 40 45
15 57 47
7 44 36
77 88 44
76 7 1
35 87 43
10 36 39
44 77 49
55 79 7
2 46 24
76 56 71
47 82 35
69 55 5
64 45 33
38 39 38
14 57 27
65 66 81
90 74 9
91 75 35
48 49 65
22 47 47
31 75 61
2 79 19
65 9 46
64 57 55
51 7 34
46 6 76
42 2 43
61 81 20
52 82 66
79 54 97
50 88 94
77 15 17
65 7 46
83 33 54
11 62 12
26 22 26
84 61 26
46 7 93
58 39 74
87 81 98
62 30 99
59 17 74
88 81 80
38 25 54
33 42 44
91 89 60
9 16 12
3 63 28
18 81 64
74 8 17
65 86 55
27 9 46
52 11 95
83 82 94
65 3 57
13 23 33
28 78 44
44 37 21
76 14 18
77 60 62
38 12 99
20 72 78
39 34 32
79 40 46
80 70 7
56 75 13
45 80 23
13 2 72
81 9 57
72 51 7
70 65 50
91 10 3
47 32 30
77 85 12
17 2 95
10 50 18
33 68 57
38 51 71
89 78 25
47 51 8
35 8 89
64 60 50
14 69 25
22 65 84
71 3 30
42 54 8
27 79 47
39 40 53
13 39 26
37 26 73
86 71 58
51 78 65
30 69 15
52 4 85
15 6 86
67 57 43
9 65 70
55 64 12
90 82 37
29 6 57
6 28 73
26 62 4
72 60 56
80 89 12
3 64 85
83 0 48
71 37 31
57 88 11
63 35 10
80 36 48
72 36 74
77 27 29
21 72 92
63 12 72
49 44 94
90 64 54
69 63 50
90 29 98
76 79 96
57 18 84
22 86 72
18 64 15
86 2 88
1 64 70
8 57 18
42 5 54
63 59 49
1 52 46
47 26 14
84 16 23
10 56 67
67 30 10
16 22 3
9 65 1
89 66 5
69 15 71
70 76 44
77 86 14
55 24 57
64 29 29
84 39 65
73 79 86
32 61 37
74 43 27
90 33 89
63 29 87
19 7 31
83 57 24
41 19 59
18 84 55
46 29 79
47 56 21
27 2 78
27 67 95
23 30 19
3 46 61
54 19 64
51 75 39
88 28 44
18 26 53
39 87 61
91 73 83
49 89 36
38 13 39
15 23 98
24 71 93
43 34 41
82 31 57
6 30 23
47 50 46
27 40 88
22 44 46
4 26 44
52 51 37
11 72 19
81 60 30
43 40 40
14 26 1
73 74 51
21 38 74
77 13 89
27 22 20
70 5 77
45 36 90
75 39 85
60 64 37
85 35 40
7 83 65
69 82 1
59 72 54
13 22 29
58 22 89
57 63 70
23 20 2
79 30 22
22 74 64
22 89 33
73 59 36
15 36 75
71 70 10
72 1 82
45 74 85
77 52 56
27 82 13
46 67 58
3 48 70
59 12 27
15 83 97
87 10 41
2 28 60
81 86 19
61 90 28
17 13 61
37 53 55
9 84 65
60 10 41
62 3 3
25 29 30
60 29 59
27 76 24
0 46 37
70 28 27
41 84 25
7 79 46
52 47 45
34 33 27
76 15 42
83 16 81
50 26 74
70 12 66
74 79 51
13 67 62
75 12 53
47 90 38
43 73 79
84 82 25
