93 100038
16 30 96
13 51 66
35 67 16
11 60 71
22 44 20
6 50 91
26 50 5
3 19 80
69 81 48
5 16 66
9 56 45
22 46 66
7 66 96
60 64 37
52 53 94
26 62 15
31 75 87
19 27 92
71 73 73
4 76 86
2 36 20
7 18 25
54 82 1
11 14 76
55 84 78
5 69 77
44 50 42
27 81 82
30 51 26
36 50 52
4 88 96
70 90 13
42 46 16
11 67 87
19 22 98
60 69 7
3 26 96
68 71 43
42 48 62
2 50 76
4 81 56
44 45 48
1 85 9
28 49 46
17 18 72
60 71 53
71 80 89
18 56 15
19 73 36
54 89 17
27 47 97
27 88 98
50 54 11
34 60 82
37 61 63
29 78 77
42 43 68
35 81 48
75 79 34
24 67 51
63 89 17
31 46 42
0 41 56
75 81 80
37 73 73
57 86 13
74 75 12
61 82 64
1 92 25
6 74 30
48 69 2
0 53 66
13 29 10
58 74 43
16 49 41
83 87 29
2 52 98
67 91 27
17 76 26
58 76 89
6 69 36
46 67 22
0 48 72
17 37 71
32 68 6
7 85 41
6 81 46
14 23 31
76 79 14
33 86 84
5 8 93
17 90 82
25 73 68
40 63 2
55 74 59
30 31 43
31 48 64
20 34 67
78 83 19
5 59 31
6 35 51
41 51 32
33 40 89
37 46 74
12 72 16
64 84 3
21 31 22
21 50 72
22 33 99
21 91 73
20 27 27
55 69 65
29 46 84
46 76 84
22 43 63
47 56 49
14 30 47
15 47 68
14 90 98
19 53 53
38 73 32
21 84 33
29 58 94
46 88 94
13 43 42
21 45 78
3 50 11
8 63 83
74 84 50
13 45 88
46 81 54
12 79 32
56 80 76
18 41 2
5 68 93
8 75 93
47 63 65
10 41 12
32 84 84
19 60 69
3 4 16
7 10 1
2 88 47
51 80 3
11 57 17
64 86 25
21 52 94
1 26 47
53 72 28
19 72 79
28 31 85
2 40 6
7 63 12
20 87 27
51 92 13
12 35 83
17 58 89
0 26 16
14 32 69
36 44 74
2 42 52
2 83 53
25 51 39
1 79 58
11 52 23
28 82 23
47 70 81
36 37 34
18 91 65
2 35 12
7 17 17
3 71 83
25 63 49
7 77 68
26 44 3
44 90 35
49 72 40
85 90 98
69 75 46
23 25 29
53 79 44
49 74 86
34 35 54
27 32 33
31 79 19
23 27 75
35 75 70
38 51 3
9 62 53
26 58 59
28 89 39
34 47 64
33 71 44
31 91 29
18 57 80
1 28 69
11 61 85
91 92 21
43 83 92
31 33 24
0 47 88
49 79 56
71 91 61
15 78 23
51 55 80
39 48 86
73 88 47
5 46 64
58 68 65
57 92 45
60 65 51
11 73 95
38 48 55
30 69 14
31 45 34
38 58 19
7 79 90
0 42 94
30 71 60
67 80 82
14 56 8
37 84 45
5 41 70
11 37 34
29 43 54
63 83 15
13 28 2
30 64 20
87 92 6
37 77 5
19 91 24
42 49 76
72 79 31
29 36 14
37 38 50
64 78 52
44 77 92
11 32 40
28 62 40
0 18 43
13 83 59
31 54 96
14 24 96
19 45 29
53 57 15
22 78 86
27 60 91
29 91 71
80 86 37
17 41 3
35 53 41
18 81 19
20 74 60
63 92 77
12 61 44
22 90 96
18 25 87
18 23 14
2 29 85
14 77 80
22 32 91
9 42 70
55 68 57
6 77 90
30 85 92
35 67 97
19 52 45
52 88 11
43 61 36
26 50 86
45 51 15
45 92 16
86 92 79
17 48 19
35 60 57
53 66 77
9 37 76
1 59 24
9 35 3
20 81 76
17 50 65
30 80 98
10 88 45
37 52 82
25 43 15
46 82 92
65 78 11
48 50 57
27 72 50
49 64 16
18 44 86
21 92 87
1 66 40
5 72 25
41 64 26
10 44 96
8 38 24
8 79 25
16 21 10
81 88 69
16 81 61
12 75 76
27 65 10
41 66 72
6 60 55
10 37 56
26 91 36
49 59 22
33 65 93
15 19 61
4 84 4
51 86 11
7 57 10
48 57 73
10 49 66
15 31 71
8 35 76
5 79 41
12 51 25
65 80 33
21 70 82
31 78 11
23 26 67
40 56 67
41 73 88
63 65 54
72 78 74
23 67 68
55 87 2
12 53 71
8 47 86
27 43 5
5 91 51
15 26 77
19 32 62
89 90 81
56 64 79
25 59 93
4 91 20
22 63 46
23 79 78
49 68 84
11 70 11
12 46 31
47 88 69
31 32 16
9 15 20
36 55 22
40 51 73
15 77 15
3 29 20
8 42 92
27 38 11
46 60 63
30 58 42
54 62 99
2 55 46
68 76 13
38 47 47
56 59 85
21 77 98
65 87 49
9 27 30
73 89 85
40 63 83
72 85 90
37 71 27
29 30 36
64 72 74
10 20 21
30 70 52
19 39 78
3 84 77
6 16 82
44 62 28
62 68 48
64 65 34
37 85 83
25 37 88
1 5 56
4 40 31
0 63 30
75 84 4
3 36 36
29 85 93
26 28 6
0 5 25
32 58 99
34 58 12
36 74 48
29 78 53
47 49 90
33 43 37
13 82 51
35 40 23
0 58 36
9 77 93
19 44 21
20 61 42
42 53 8
3 91 93
28 63 78
3 89 20
43 53 12
26 83 63
1 12 72
35 52 33
75 91 20
49 53 95
28 56 38
76 91 24
16 27 93
43 67 95
0 12 41
26 76 23
35 54 79
14 86 6
23 45 12
51 61 34
20 75 98
8 66 31
9 82 63
26 78 69
62 70 70
60 90 55
34 67 74
50 80 53
19 51 37
18 75 17
24 74 43
59 90 24
25 88 2
0 7 47
17 37 47
14 40 11
14 81 12
50 73 13
34 79 84
2 23 83
52 89 49
25 90 48
26 32 74
1 58 16
5 64 1
24 86 53
37 51 44
24 28 48
41 58 48
25 42 7
8 73 47
30 91 70
14 35 17
2 18 89
37 63 54
50 87 69
4 18 2
58 83 81
41 51 8
24 81 59
16 68 43
21 50 48
4 20 48
82 89 10
20 46 53
73 74 72
63 64 70
39 73 39
6 47 37
41 63 18
15 25 93
15 66 94
12 84 2
13 60 22
4 32 58
21 62 58
32 46 7
23 59 44
28 41 49
41 65 64
6 49 83
39 85 49
71 72 92
14 42 33
23 61 90
61 79 61
6 42 43
85 88 52
17 20 12
16 75 59
52 62 50
65 86 65
43 86 40
6 54 53
38 41 96
37 65 76
3 23 42
4 39 74
31 77 3
29 65 86
3 74 7
39 92 65
14 49 49
45 71 25
29 75 23
17 27 28
3 18 48
16 51 8
1 38 33
13 23 89
13 64 90
16 53 54
79 85 57
0 38 2
36 56 60
18 69 90
4 85 18
40 72 9
27 39 49
33 35 13
33 76 14
29 70 29
52 64 72
0 50 12
19 38 70
9 69 69
76 83 27
49 84 26
18 64 96
42 47 30
9 62 29
9 81 79
19 89 8
50 62 92
1 6 94
18 57 56
2 61 54
42 59 40
8 60 80
27 46 65
45 92 97
66 68 31
37 89 15
23 51 71
12 18 24
8 72 90
17 31 96
32 81 81
20 72 14
68 77 27
12 20 70
8 14 85
42 54 46
16 67 86
64 83 22
68 79 73
31 57 20
48 87 20
4 58 19
5 60 96
41 52 97
40 76 77
17 82 34
23 44 4
51 60 26
2 68 70
8 67 96
38 70 5
82 90 99
14 29 66
0 54 80
30 83 46
70 81 32
67 92 68
56 82 16
24 73 35
12 25 40
47 65 5
4 12 24
48 82 26
2 32 9
19 62 9
7 45 81
11 51 66
55 80 67
51 74 82
22 35 15
30 37 51
58 87 67
22 37 61
56 77 22
28 33 25
24 68 41
6 82 60
29 50 46
64 92 84
46 80 46
0 30 29
13 54 44
4 26 80
55 75 73
27 31 76
62 88 58
28 86 36
46 92 56
21 49 40
48 89 42
3 15 45
15 63 40
14 87 20
2 39 25
48 91 88
70 83 54
10 52 14
5 70 9
2 41 71
37 57 52
20 47 91
54 87 52
14 89 66
56 84 38
29 57 62
46 87 62
12 85 40
4 74 97
55 82 89
60 64 94
2 92 9
61 78 53
45 63 1
3 12 97
37 52 58
53 78 63
44 50 99
1 30 9
44 89 27
30 51 83
18 42 16
42 46 73
25 55 1
42 85 1
41 81 6
28 47 57
0 44 61
53 73 69
56 62 33
6 7 20
19 71 47
41 83 52
3 75 45
25 67 11
7 81 30
27 84 36
49 76 2
54 58 7
7 25 98
24 55 98
16 91 1
7 23 25
39 45 32
43 92 48
75 79 91
59 83 89
63 89 74
42 92 17
15 31 47
67 77 28
85 89 66
16 45 6
34 51 26
56 69 49
25 64 63
5 38 16
39 50 2
32 73 57
15 84 58
59 78 95
73 92 9
5 50 26
10 63 98
54 67 69
29 35 6
11 89 37
12 65 57
8 59 72
14 21 42
14 62 43
30 75 22
31 51 42
71 90 29
32 68 63
37 88 7
56 76 65
74 82 85
7 85 98
5 45 32
10 27 37
25 71 79
62 73 18
14 74 53
36 86 58
40 63 59
3 41 6
63 91 96
30 70 28
46 72 49
49 92 80
18 22 33
14 76 99
3 43 52
37 42 12
44 81 54
16 18 7
47 54 60
20 25 11
22 82 48
44 74 14
49 87 86
33 60 17
38 73 89
25 49 74
5 13 93
10 36 99
2 72 2
51 83 8
24 84 7
55 60 9
13 43 99
12 26 78
82 84 97
35 59 49
3 50 68
8 32 73
20 80 68
4 64 27
9 46 32
78 90 92
70 77 76
18 41 59
1 72 99
7 8 12
19 56 7
16 27 69
62 87 50
34 84 54
25 56 90
40 46 24
57 76 24
29 44 44
77 79 30
16 39 79
43 77 8
35 66 65
10 92 7
15 74 12
2 81 64
7 22 68
9 53 48
32 48 80
25 51 96
1 19 64
53 65 45
4 73 89
9 55 94
1 77 42
51 85 30
24 86 29
59 61 9
8 90 27
27 78 85
32 60 90
67 76 71
15 69 18
3 11 89
7 17 74
51 87 76
33 57 45
0 31 43
30 60 9
16 85 23
4 37 28
22 60 19
8 85 33
26 56 70
8 44 32
79 88 5
32 55 96
67 71 77
14 47 3
56 61 25
57 78 46
23 76 24
47 85 15
4 51 84
17 56 49
0 45 99
7 24 90
23 78 70
39 44 24
10 65 8
37 70 46
38 46 66
37 89 96
30 67 25
16 92 39
23 71 30
13 33 53
11 81 13
48 75 91
4 46 90
71 82 5
13 26 13
13 86 64
48 68 51
28 67 91
26 27 25
39 51 40
11 76 19
11 35 18
15 85 96
86 88 68
2 59 8
79 92 73
5 51 64
5 92 65
28 60 51
46 66 71
17 27 4
13 81 70
48 63 57
21 23 55
25 29 40
54 59 21
11 32 97
8 70 44
11 30 24
80 84 48
39 58 56
16 65 40
35 53 98
10 79 40
2 66 24
25 34 10
42 64 10
21 88 76
78 82 68
41 60 15
1 64 75
9 40 54
41 62 61
63 85 94
8 17 9
27 63 45
14 39 30
66 85 11
0 64 44
86 90 90
16 70 10
52 88 68
25 89 67
46 68 93
43 71 57
0 16 3
18 28 41
17 87 4
9 35 60
24 27 67
35 58 41
8 72 66
11 92 97
1 69 45
49 50 17
31 64 36
34 71 36
69 72 73
1 11 40
0 69 14
1 71 91
8 84 76
82 88 29
31 76 46
0 71 60
18 83 98
2 87 96
12 32 56
82 90 75
45 58 88
14 48 92
44 82 68
33 49 21
17 55 92
65 71 28
68 91 59
4 70 5
1 66 97
41 64 83
7 62 61
42 78 42
14 41 52
27 65 67
3 27 55
2 51 35
51 74 58
65 83 38
61 76 7
11 20 5
24 85 21
66 89 79
16 33 77
36 46 17
4 84 61
31 83 62
21 54 10
11 22 51
2 5 40
37 62 22
54 92 22
73 80 80
4 36 20
4 77 21
53 88 27
5 38 97
5 79 98
11 15 11
7 69 77
38 40 88
39 89 11
27 41 16
12 90 10
36 60 73
71 76 54
35 84 53
15 63 16
51 81 74
29 74 42
21 63 99
35 36 12
36 53 33
11 70 68
28 59 67
30 56 53
31 32 73
3 29 77
20 59 77
2 53 57
68 74 24
73 87 96
42 51 43
79 84 49
28 52 27
64 70 85
68 76 70
11 80 5
13 73 46
37 71 84
52 61 18
36 67 89
9 68 88
17 79 31
19 35 16
8 62 20
27 89 6
37 83 94
1 3 67
21 68 42
44 62 85
19 88 27
50 59 38
0 3 36
16 57 16
36 62 95
18 54 2
2 60 73
68 81 40
8 16 25
26 28 63
27 45 84
79 91 65
33 41 48
50 71 48
38 70 19
51 64 39
24 65 38
59 81 19
3 87 31
0 58 93
35 40 80
50 64 8
19 44 78
59 83 65
8 11 31
39 57 18
3 89 77
76 89 35
75 91 77
23 43 23
75 89 4
7 88 22
13 46 47
26 35 79
26 76 80
17 42 98
74 85 9
33 48 64
50 78 64
15 62 83
34 63 12
74 87 55
6 26 22
40 85 33
58 72 3
9 80 47
43 58 39
47 64 24
33 89 38
65 70 44
54 77 9
19 51 94
19 92 95
23 57 79
8 18 47
7 42 27
26 30 85
5 62 12
50 73 70
54 79 55
4 23 53
1 58 73
5 64 58
28 32 44
13 53 63
12 77 43
64 89 30
32 80 49
54 72 15
28 34 90
56 88 51
6 33 38
5 76 68
22 87 18
14 35 74
47 71 40
16 66 54
52 53 45
32 92 59
18 82 90
41 51 65
11 14 27
55 84 29
6 45 48
14 88 85
22 43 96
1 34 22
36 91 4
40 87 55
19 22 49
32 46 64
3 67 48
42 89 14
5 23 33
17 18 23
53 75 9
29 68 64
27 88 49
35 71 35
2 45 33
3 62 54
42 43 19
3 23 99
19 29 65
35 83 45
40 65 50
9 60 64
20 44 13
34 45 75
0 43 53
33 79 19
19 70 39
51 92 46
59 68 25
3 16 59
9 12 23
5 73 96
44 54 61
61 84 61
34 57 85
1 38 90
36 54 71
2 52 49
8 51 75
42 91 36
26 61 40
61 77 21
67 76 47
75 78 83
42 52 81
69 92 83
4 85 75
58 59 36
19 75 9
33 35 70
34 52 91
64 81 57
0 50 69
48 66 5
30 79 35
15 40 3
75 90 93
7 29 60
58 71 46
44 61 77
27 32 66
49 84 83
16 58 81
68 70 68
17 73 29
21 79 14
40 67 72
19 89 65
41 82 20
55 57 6
60 70 78
26 68 56
31 50 61
17 75 75
32 67 82
55 59 52
58 66 52
74 79 31
66 68 88
33 42 86
13 91 34
0 57 85
83 89 2
17 87 85
52 79 6
15 47 19
19 53 4
23 90 56
59 82 57
13 33 29
4 5 65
6 71 9
15 49 65
37 41 31
54 71 31
68 77 84
38 58 52
40 74 88
1 91 50
6 32 54
41 89 36
28 84 71
7 87 14
13 86 40
32 33 97
48 87 77
70 79 43
0 52 91
47 51 6
38 70 62
23 44 61
20 84 81
39 70 66
61 62 32
6 25 14
28 77 31
29 53 51
54 66 37
47 63 16
14 78 15
45 49 26
72 89 28
43 69 11
13 40 45
31 52 83
53 64 88
70 74 49
15 56 81
14 80 61
20 79 87
3 47 14
22 35 72
78 87 38
5 63 50
10 86 56
50 84 42
37 50 93
64 90 95
17 58 40
30 88 73
21 35 41
20 31 46
2 83 4
3 59 24
26 53 67
14 75 67
61 71 94
1 81 55
44 80 22
13 47 61
30 42 78
47 72 78
21 49 97
10 91 26
18 33 11
36 39 31
59 67 68
8 36 35
26 48 73
1 74 15
77 90 59
12 83 51
16 89 36
21 42 57
18 45 21
16 31 31
10 45 31
0 76 30
2 92 66
51 84 22
8 91 92
6 10 25
15 29 82
45 63 58
49 69 43
9 47 46
44 89 84
15 22 42
14 65 72
66 92 3
67 68 23
34 42 21
38 48 6
56 60 44
73 90 44
1 23 26
60 67 48
34 44 67
65 90 54
56 62 90
27 82 47
15 34 52
6 7 77
14 58 32
18 54 83
7 81 87
10 54 93
54 58 64
16 91 58
39 45 89
7 74 47
27 77 53
2 63 21
42 92 74
57 82 8
41 88 79
67 77 85
47 50 49
21 27 68
0 90 62
6 14 93
20 62 1
7 28 52
13 27 78
47 52 95
22 78 37
83 85 97
49 83 75
54 65 80
38 50 28
4 48 6
9 30 11
40 66 64
72 88 71
29 33 17
46 63 17
64 75 55
13 78 16
30 73 33
48 79 53
37 86 18
57 89 24
21 34 84
38 64 84
21 73 12
5 45 89
29 47 73
63 87 34
1 10 83
35 50 44
54 72 96
2 65 43
9 37 27
44 79 65
62 66 35
37 42 69
30 80 49
18 32 54
9 39 73
35 62 54
21 87 68
20 23 22
51 69 9
20 64 23
19 47 2
29 42 79
22 80 59
0 22 62
0 63 63
62 78 45
84 90 50
20 25 68
86 87 36
25 45 12
46 65 39
28 78 69
48 50 8
1 17 99
70 73 41
19 42 8
2 72 59
20 78 79
42 70 45
24 84 64
43 70 49
0 17 68
27 57 70
84 85 56
33 53 34
46 77 49
37 90 86
52 80 20
23 60 3
41 66 23
24 36 23
33 55 80
66 91 46
15 19 12
0 68 6
20 32 84
51 78 71
57 74 35
50 78 40
68 90 78
16 76 18
53 70 96
1 63 43
18 92 54
41 61 29
40 85 9
7 59 7
26 47 65
43 77 65
17 54 84
84 92 72
50 90 50
3 65 2
41 73 39
50 92 96
15 67 29
7 15 85
19 63 80
24 45 85
3 77 12
7 54 13
43 72 71
14 52 54
15 69 75
73 79 99
34 89 54
57 83 97
40 51 24
5 76 44
49 70 81
81 92 88
7 66 23
31 36 86
4 37 85
31 75 14
15 81 85
32 51 34
41 70 91
1 82 69
45 86 40
49 63 41
38 49 44
38 90 45
56 61 82
65 89 46
28 58 86
63 74 67
11 26 13
43 48 20
13 19 54
11 67 14
7 61 29
65 91 92
19 41 75
15 76 91
21 72 55
12 45 80
6 59 80
44 64 25
10 65 65
45 81 46
72 80 47
16 92 96
23 71 87
72 82 93
45 83 92
3 79 34
55 91 21
11 81 70
26 71 4
27 88 25
62 63 5
2 6 81
29 78 4
37 80 40
10 19 70
62 65 51
63 81 83
76 81 38
28 63 29
13 26 70
16 56 35
87 90 74
1 2 59
31 77 36
19 48 91
19 87 19
8 15 44
20 63 39
43 57 82
39 51 97
10 12 30
26 66 10
10 72 81
5 90 76
3 35 85
68 80 32
4 90 45
9 72 50
11 88 86
10 24 40
27 54 40
71 89 78
33 91 5
51 63 31
8 10 50
20 58 45
3 88 96
5 44 81
58 76 16
10 26 86
27 56 86
68 75 38
10 79 97
31 55 31
18 21 82
71 84 84
33 86 11
34 62 31
7 48 86
42 64 67
41 60 72
27 51 92
51 68 1
66 73 58
34 64 77
0 62 55
35 44 42
2 18 40
2 78 91
59 87 27
25 85 5
30 33 16
14 39 87
33 40 16
50 70 16
51 72 93
31 60 1
48 90 1
20 77 71
24 25 51
26 82 88
49 50 74
29 58 21
16 24 72
33 54 72
34 71 93
48 85 7
4 75 56
15 59 5
28 84 47
29 60 67
30 40 32
66 92 84
81 82 18
42 66 89
4 27 15
21 57 15
16 75 10
29 53 27
77 88 13
29 72 77
81 84 64
45 66 6
31 69 63
32 84 11
20 36 16
23 56 47
55 78 54
42 78 99
61 74 18
33 61 88
38 43 93
38 84 94
47 75 2
88 90 9
19 72 6
23 68 57
55 90 64
28 50 62
48 53 68
36 46 74
53 76 74
88 92 55
15 68 67
36 44 1
54 90 33
8 41 5
30 49 94
5 75 36
6 92 57
42 44 84
9 18 82
19 67 12
41 79 17
72 74 69
55 85 70
27 41 73
15 63 73
20 45 78
85 90 25
37 74 89
3 15 78
25 65 22
4 89 88
12 42 26
21 61 83
20 57 88
19 81 68
43 49 58
11 68 52
39 84 74
83 88 45
50 62 43
19 23 63
52 59 29
18 57 7
23 39 12
35 87 7
5 84 98
76 87 70
47 48 3
34 49 37
17 79 88
21 25 22
26 72 69
50 55 3
32 69 22
23 41 58
19 76 74
59 74 60
20 52 94
36 65 73
43 44 64
61 90 96
10 59 63
15 41 68
50 57 49
67 87 49
27 89 63
17 31 47
17 72 48
35 82 13
19 88 84
23 34 18
43 56 74
0 42 21
31 47 7
19 30 79
34 54 7
17 84 58
8 57 83
23 46 28
60 79 34
16 50 33
15 46 38
24 65 95
59 81 76
11 39 7
24 63 22
43 51 80
14 31 63
49 88 45
50 64 65
32 78 84
33 92 43
8 11 88
69 91 51
22 25 2
35 89 29
40 71 34
75 87 15
45 53 39
11 51 17
16 64 89
48 86 96
30 78 3
66 70 4
40 73 80
38 67 8
3 82 94
55 63 14
12 70 84
14 26 69
38 69 54
55 75 24
29 52 43
47 64 81
31 49 29
62 88 9
2 29 12
3 5 32
74 80 72
22 92 69
13 51 74
13 90 2
32 37 59
9 44 43
88 89 25
11 60 79
22 85 29
29 57 13
20 30 38
3 60 89
86 92 6
22 46 74
58 79 76
20 81 3
11 53 39
27 79 44
4 16 43
70 78 11
19 66 28
36 40 96
77 87 5
38 71 76
9 51 59
2 89 39
12 82 43
35 76 86
70 92 67
19 61 34
2 91 85
55 79 92
5 23 90
22 53 90
27 76 96
67 74 82
17 18 80
28 90 55
33 72 60
12 75 3
1 29 85
53 75 66
19 73 44
26 52 35
31 34 40
10 56 33
33 65 20
15 79 39
34 41 40
69 83 78
1 41 95
52 92 6
60 66 67
0 41 64
20 44 70
25 64 14
61 82 72
67 81 98
33 79 76
43 87 5
9 53 81
7 32 65
19 80 60
72 78 1
8 47 13
43 89 51
30 65 36
15 86 55
59 80 92
42 91 93
7 73 39
56 64 6
61 77 78
85 86 69
48 64 16
17 78 80
56 66 52
15 38 14
58 59 93
0 87 8
59 73 52
39 47 5
48 66 62
30 79 92
49 80 21
39 49 51
6 64 50
41 80 31
29 32 36
45 86 16
64 74 74
13 36 34
48 78 72
53 60 77
32 63 20
6 16 9
6 76 60
14 18 45
37 46 82
21 31 30
25 37 15
56 73 68
28 70 72
43 60 6
52 79 63
83 89 59
19 53 61
54 69 42
18 77 41
21 84 41
25 80 92
22 84 45
49 89 83
13 43 50
47 49 17
38 56 36
32 70 36
55 64 79
29 41 98
46 71 98
20 80 19
11 33 5
3 50 19
22 77 5
20 24 87
3 52 65
1 72 50
6 25 71
9 89 30
80 89 75
12 62 36
16 27 20
47 63 73
52 86 79
53 62 99
0 72 19
14 78 72
36 90 77
12 23 81
43 69 68
10 43 66
34 67 1
37 87 32
1 67 56
78 87 95
28 31 93
50 84 99
12 16 41
43 62 28
16 82 77
14 32 77
18 38 62
8 41 86
39 58 89
25 51 47
27 68 72
16 34 36
34 81 57
9 38 41
44 80 79
45 56 99
20 82 41
11 54 77
12 71 98
32 43 37
84 89 18
3 54 87
25 46 53
73 81 39
69 75 54
49 74 94
27 73 42
31 79 27
18 45 78
9 52 97
36 92 99
11 18 16
2 90 77
24 42 31
16 31 88
23 66 11
26 39 17
62 91 69
0 76 87
33 52 2
15 66 21
51 84 79
57 80 43
44 87 95
11 61 93
29 77 47
31 33 32
30 57 12
4 34 31
66 90 14
7 26 87
39 48 94
73 88 55
7 67 88
39 87 22
32 52 99
66 92 60
65 88 65
13 74 5
1 23 83
56 58 28
57 75 49
23 73 27
11 25 32
29 72 53
7 79 98
14 58 89
47 82 18
14 56 16
2 8 21
19 79 22
5 41 78
5 80 6
34 37 84
20 48 2
11 39 88
64 68 96
8 89 52
14 53 95
4 43 93
5 92 16
2 3 27
81 89 10
37 79 59
53 86 14
44 58 50
61 88 50
62 64 70
20 60 12
11 32 48
29 79 69
35 41 39
3 32 58
20 62 58
11 34 94
5 48 94
45 85 8
38 50 85
9 30 68
21 78 63
1 52 16
11 27 54
23 75 49
33 39 59
45 87 54
41 91 3
30 73 90
2 10 43
51 62 50
63 75 81
25 36 7
52 76 9
25 77 8
44 65 66
62 71 86
57 89 81
46 56 34
28 69 64
33 51 69
17 36 17
35 48 55
9 25 74
1 6 21
41 45 8
59 91 40
63 87 91
8 60 7
27 48 65
12 56 58
0 8 63
50 74 29
54 70 80
42 63 86
17 89 28
1 59 32
9 76 12
29 40 90
33 46 75
60 84 4
17 31 23
17 50 73
23 53 44
20 64 80
59 86 46
63 82 97
3 92 58
8 74 63
10 30 48
14 36 33
49 52 14
68 81 73
86 87 93
17 43 33
36 70 19
12 32 7
7 91 3
0 15 79
48 50 65
27 53 8
50 81 45
41 54 70
25 38 29
7 52 48
8 28 68
42 68 29
6 48 53
33 53 91
17 38 39
53 56 97
57 62 82
32 88 24
1 68 94
43 63 66
16 23 64
15 19 69
57 74 92
5 26 38
40 83 20
58 89 40
26 84 4
31 66 9
0 80 73
40 44 65
7 59 64
42 75 45
8 35 84
21 51 40
3 65 59
57 69 98
9 92 90
41 73 96
51 81 25
11 58 9
16 30 80
48 52 87
47 76 67
88 89 1
12 36 75
5 33 54
44 55 20
45 72 41
46 48 61
49 68 92
54 91 98
3 19 64
37 59 25
21 65 96
9 15 28
40 92 82
12 48 85
14 45 71
31 75 71
71 73 57
56 59 93
4 86 34
9 68 39
61 80 26
49 63 98
34 53 50
36 50 36
9 10 34
19 78 14
3 84 85
12 43 91
29 73 91
3 26 80
42 48 46
69 88 48
4 40 39
53 92 46
40 58 97
44 64 82
11 19 30
0 46 34
66 67 1
19 34 92
71 80 73
2 62 70
59 71 6
61 87 42
4 35 45
20 61 50
24 67 35
59 83 16
43 55 93
60 85 93
83 92 7
9 19 96
35 42 77
2 57 76
59 85 62
10 12 87
1 92 9
6 74 14
26 76 31
51 61 42
59 78 22
43 50 99
10 24 97
0 14 95
0 55 96
14 69 10
67 91 11
33 91 62
34 67 82
52 77 47
57 59 52
7 44 51
19 92 46
76 86 38
30 36 21
17 37 55
10 75 35
75 88 80
7 46 97
24 76 97
59 92 78
7 85 25
5 64 9
14 23 15
33 45 67
22 38 77
56 78 38
52 72 53
51 68 58
24 69 57
63 91 23
8 73 55
31 67 98
10 70 41
14 76 26
20 34 51
2 18 97
32 82 46
21 48 10
39 61 37
33 40 73
3 6 97
13 48 20
48 90 58
14 88 36
22 43 47
13 50 66
30 86 84
66 78 85
6 88 46
10 84 97
33 52 83
37 58 68
58 78 95
32 87 16
55 81 59
40 89 52
12 26 5
48 85 64
15 59 62
20 41 67
23 61 98
10 48 36
40 82 12
46 81 38
13 55 36
34 91 21
64 91 3
21 57 72
1 72 26
36 88 7
23 54 58
6 44 97
3 62 5
20 92 5
8 75 77
43 86 48
11 64 41
13 57 82
18 43 32
61 74 75
79 80 95
22 91 37
45 59 23
44 83 3
16 39 6
48 51 79
52 57 64
34 86 27
38 82 78
1 26 31
19 72 63
20 87 11
67 83 38
3 18 56
73 86 9
1 79 42
9 55 21
5 75 93
33 64 12
47 70 65
12 88 78
19 26 68
32 91 84
36 56 68
59 65 55
41 79 74
14 15 42
18 52 94
67 78 44
85 90 82
52 64 80
21 59 94
0 91 21
6 15 52
8 46 32
11 66 63
12 42 83
43 88 70
9 62 37
45 80 95
38 53 33
69 89 86
36 63 84
41 45 89
9 64 83
17 19 94
60 72 75
22 74 2
26 70 53
0 47 72
14 22 58
33 83 38
39 48 70
5 46 48
49 81 86
23 90 7
60 65 35
16 55 84
33 85 84
4 5 16
26 65 59
31 47 64
14 17 64
64 83 30
37 84 29
58 63 55
24 61 33
7 91 84
28 67 18
16 50 90
64 85 76
21 32 95
11 37 18
48 70 24
15 46 95
2 20 7
15 85 23
20 67 28
42 49 60
12 15 84
39 55 86
22 83 64
58 75 65
35 89 86
20 79 38
29 38 44
12 27 94
11 51 74
64 80 82
72 91 25
30 78 60
84 86 15
14 82 58
64 90 46
38 67 65
37 91 45
55 63 71
4 65 43
5 7 69
22 37 69
45 46 56
29 50 54
69 74 97
13 35 2
2 27 23
20 33 43
15 51 38
54 73 4
19 57 23
22 30 29
21 88 3
39 60 29
26 36 14
4 9 84
10 40 12
6 75 28
46 73 14
2 29 69
1 64 2
46 75 60
26 48 24
13 90 59
35 67 81
88 89 82
20 28 49
36 82 29
26 50 70
56 84 46
37 40 56
34 78 3
35 60 41
48 84 56
53 66 61
24 46 44
12 68 44
17 50 49
0 20 49
18 30 14
2 36 85
37 52 66
54 82 66
19 66 85
51 88 92
9 49 70
26 45 76
24 39 4
41 69 4
28 35 55
10 90 75
28 76 56
0 32 59
13 56 74
70 90 78
23 24 29
24 41 50
8 45 48
25 55 9
8 86 49
45 58 15
27 72 34
19 61 91
17 55 19
25 57 55
57 79 62
1 25 23
41 64 10
10 44 80
81 88 53
43 80 46
16 40 44
12 75 60
59 71 87
7 23 33
26 52 92
43 82 92
31 34 97
9 54 13
1 78 34
34 41 97
33 65 77
46 89 92
17 69 75
34 80 25
56 57 47
0 78 3
63 70 32
8 33 14
13 15 19
14 55 35
0 80 49
15 72 56
18 92 87
5 38 24
40 54 5
48 69 67
38 40 15
21 29 65
72 78 58
12 53 55
6 67 55
83 87 94
15 26 61
23 28 97
56 64 63
6 9 50
1 87 96
23 79 62
40 49 11
45 91 67
16 42 66
11 31 40
73 87 23
6 62 61
40 61 21
